cx,cy,angle,tx,ty,hit,miss
8,8,1,15,10,1,0
12,0,100,17,10,0,1
8,8,19,15,18,0,1
6,6,175,7,19,0,1
4,7,171,16,14,0,1
0,2,57,0,19,0,1
2,8,40,14,12,0,1
9,9,40,15,15,1,0
8,8,21,17,16,0,1
1,8,159,12,16,0,1
16,8,44,20,11,1,0
19,4,134,11,10,1,0
3,4,23,14,15,0,1
11,0,84,6,17,0,1
9,8,42,12,13,1,0
6,3,87,2,17,0,1
9,8,124,2,16,1,0
14,2,111,11,15,1,0
12,4,143,6,12,0,1
11,9,154,13,10,1,0
10,9,79,13,15,1,0
16,6,162,18,17,0,1
7,3,117,14,10,0,1
2,0,89,3,10,1,0
17,3,29,2,15,0,1
4,5,57,6,11,1,0
11,3,73,10,10,0,1
10,6,73,13,16,1,0
17,7,149,12,11,1,0
12,3,162,13,19,0,1
2,8,17,17,13,1,0
16,9,110,8,18,0,1
12,8,35,19,17,0,1
13,1,179,17,16,0,1
16,5,157,18,19,0,1
13,2,77,14,14,1,0
17,3,130,6,18,1,0
13,3,59,16,14,0,1
15,7,178,13,12,0,1
18,4,180,8,16,0,1
0,2,61,15,15,0,1
19,7,149,2,18,1,0
9,3,104,14,16,0,1
5,9,54,14,13,0,1
9,6,120,2,11,0,1
11,1,91,12,16,1,0
2,8,89,8,11,0,1
8,2,71,13,13,1,0
17,5,98,0,17,0,1
3,4,25,6,11,0,1
4,6,94,2,11,1,0
3,8,70,4,13,1,0
17,2,140,5,12,1,0
12,3,85,3,14,0,1
6,3,58,11,19,0,1
14,6,56,3,15,0,1
9,2,116,2,18,1,0
10,7,53,5,10,0,1
19,3,111,2,14,0,1
6,8,1,2,14,0,1
13,1,152,10,16,0,1
14,2,12,17,13,0,1
17,9,79,8,12,0,1
10,9,154,5,11,1,0
4,4,119,18,15,0,1
3,1,51,17,14,0,1
19,3,144,11,11,1,0
14,4,44,0,13,0,1
10,8,135,7,13,1,0
10,0,147,3,14,0,1
2,3,62,9,14,1,0
0,9,36,6,12,1,0
3,3,9,17,11,0,1
17,8,159,10,12,1,0
7,4,109,6,11,1,0
3,5,75,5,18,1,0
18,3,155,3,11,1,0
19,4,51,19,10,0,1
10,5,130,3,14,1,0
15,7,32,12,16,0,1
2,3,164,5,16,0,1
7,5,58,16,16,1,0
4,1,96,3,13,1,0
8,4,46,17,16,1,0
9,8,165,9,12,0,1
18,6,90,18,10,1,0
15,3,180,8,19,0,1
0,2,103,2,18,0,1
7,3,54,0,17,0,1
4,0,99,3,14,1,0
4,4,8,15,15,0,1
8,8,90,7,14,1,0
13,5,65,17,12,1,0
16,7,151,6,14,1,0
4,2,99,19,16,0,1
14,9,61,9,11,0,1
15,0,126,4,12,1,0
6,6,103,12,17,0,1
6,5,102,3,12,1,0
8,2,116,1,16,1,0
14,5,61,20,16,1,0
9,2,123,0,14,1,0
10,0,76,11,18,0,1
3,3,69,7,10,1,0
10,9,48,9,10,1,0
12,6,125,5,14,1,0
3,0,86,13,18,0,1
1,9,173,17,15,0,1
6,0,120,0,12,1,0
10,8,112,6,16,1,0
11,3,0,2,19,0,1
18,7,70,14,19,0,1
2,7,34,19,17,1,0
18,5,131,7,14,0,1
15,7,75,20,14,0,1
20,8,3,7,15,0,1
4,2,62,15,19,1,0
12,3,92,8,10,0,1
13,9,114,13,13,1,0
7,5,56,11,10,1,0
19,2,128,10,15,1,0
15,2,71,20,13,1,0
17,9,144,15,18,0,1
20,2,94,19,11,1,0
12,9,14,15,19,0,1
1,1,50,12,16,1,0
2,5,160,10,11,0,1
16,7,49,14,12,0,1
12,2,75,14,14,1,0
2,0,79,13,16,0,1
0,2,72,1,13,0,1
16,9,139,8,16,1,0
16,3,126,5,15,1,0
2,7,161,17,10,0,1
11,2,118,14,11,0,1
20,3,49,4,17,0,1
11,3,152,1,17,0,1
7,6,65,12,19,1,0
13,0,146,15,11,0,1
11,7,139,8,18,0,1
12,1,5,8,18,0,1
7,9,41,9,12,1,0
20,7,139,14,14,1,0
14,6,90,11,10,0,1
14,7,147,9,12,1,0
7,6,41,17,15,1,0
5,7,155,16,10,0,1
15,9,90,17,17,1,0
16,6,52,19,13,1,0
5,2,71,9,13,1,0
20,0,128,12,11,1,0
2,2,20,12,13,0,1
7,2,132,18,11,0,1
1,9,28,13,14,1,0
8,9,65,11,14,1,0
6,5,160,8,12,0,1
4,3,34,17,10,1,0
0,9,36,0,10,1,0
5,8,153,14,13,0,1
10,9,108,15,18,0,1
17,2,158,0,12,0,1
13,3,133,8,19,0,1
14,5,147,19,13,0,1
6,4,81,1,13,0,1
0,8,140,12,19,0,1
0,6,177,18,11,0,1
7,8,6,15,14,0,1
4,4,114,0,13,1,0
8,6,91,9,16,1,0
2,3,100,0,19,1,0
12,8,17,19,10,1,0
1,7,9,1,19,0,1
15,2,116,11,13,1,0
6,0,63,15,14,1,0
1,0,91,5,14,0,1
5,5,88,18,15,0,1
15,6,15,18,10,0,1
17,8,140,2,18,1,0
20,7,142,0,17,0,1
3,4,5,9,10,0,1
20,0,135,5,15,1,0
7,8,152,0,10,1,0
7,9,84,6,12,1,0
1,6,27,17,12,1,0
4,3,116,0,12,1,0
3,3,110,7,12,0,1
4,7,110,1,13,1,0
1,7,99,19,15,0,1
8,1,130,0,15,0,1
10,8,108,8,15,1,0
8,6,20,1,17,0,1
17,3,156,1,10,1,0
8,4,159,14,11,0,1
4,8,71,12,12,0,1
4,5,127,10,12,0,1
1,4,122,12,12,0,1
3,3,85,5,11,1,0
10,6,60,13,12,1,0
8,0,12,20,17,0,1
20,5,64,13,15,0,1
1,1,72,10,10,0,1
8,4,100,9,18,0,1
12,3,102,9,10,1,0
3,3,1,20,18,0,1
18,9,100,16,15,1,0
20,5,126,14,14,1,0
16,3,54,2,16,0,1
6,4,47,19,18,1,0
6,2,50,8,11,0,1
19,1,179,17,19,0,1
9,8,114,17,16,0,1
19,7,58,17,12,0,1
20,9,84,19,13,1,0
1,7,68,1,12,1,0
1,5,169,2,19,0,1
18,0,84,9,15,0,1
14,8,175,0,11,1,0
1,6,48,1,10,0,1
7,1,50,19,18,1,0
18,8,57,5,14,0,1
6,8,121,19,12,0,1
3,1,112,2,18,0,1
1,5,162,14,16,0,1
5,0,105,14,13,0,1
9,1,147,1,18,0,1
12,6,119,14,12,0,1
11,3,67,18,13,0,1
15,3,71,18,10,1,0
8,4,134,20,13,0,1
7,5,14,8,11,0,1
1,4,177,8,12,0,1
1,7,44,9,12,1,0
2,9,64,7,16,1,0
19,5,162,17,15,0,1
15,9,47,13,12,0,1
10,6,135,1,15,1,0
2,6,109,2,12,1,0
14,5,65,2,13,0,1
5,1,65,12,10,0,1
13,2,134,7,10,1,0
14,4,73,19,11,0,1
17,9,148,5,14,0,1
8,5,35,13,17,0,1
12,9,86,14,15,1,0
18,0,121,13,12,1,0
17,4,141,4,14,1,0
1,3,62,7,15,1,0
5,7,176,1,16,0,1
18,1,154,8,10,0,1
17,0,76,12,19,0,1
15,2,117,3,19,0,1
3,9,174,6,15,0,1
20,1,3,1,19,0,1
13,0,79,6,16,0,1
4,3,96,2,16,1,0
1,6,177,8,11,0,1
19,2,115,19,17,0,1
5,8,51,7,12,1,0
20,2,123,16,11,1,0
19,6,56,14,12,0,1
0,2,170,7,13,0,1
12,0,78,16,18,1,0
4,5,58,8,14,1,0
20,5,149,9,11,1,0
2,5,26,15,12,1,0
7,4,78,9,16,1,0
13,6,82,16,17,1,0
1,9,129,12,15,0,1
5,4,119,19,12,0,1
13,0,125,1,17,1,0
3,1,26,19,11,1,0
0,8,69,3,12,1,0
3,9,15,12,12,1,0
19,1,102,15,18,1,0
1,8,40,5,12,1,0
3,3,53,13,14,1,0
16,0,149,6,15,0,1
2,8,153,4,15,0,1
13,3,32,14,19,0,1
12,3,80,14,15,1,0
1,7,58,10,18,1,0
18,8,59,1,16,0,1
14,6,85,11,12,0,1
1,9,10,3,13,0,1
5,0,24,3,12,0,1
4,6,131,0,10,1,0
20,9,31,11,17,0,1
0,8,18,11,14,0,1
15,2,106,10,18,1,0
11,4,133,1,13,1,0
14,7,62,15,10,1,0
6,8,151,1,12,1,0
3,9,51,12,17,1,0
17,3,88,11,18,0,1
17,1,113,10,14,1,0
19,4,158,1,11,1,0
17,5,155,14,19,0,1
6,4,64,13,19,1,0
8,1,117,0,16,1,0
8,1,112,3,15,1,0
7,9,114,13,19,0,1
15,2,57,6,14,0,1
14,1,179,2,18,0,1
17,3,76,8,11,0,1
6,1,54,15,12,1,0
15,2,37,2,11,0,1
20,7,166,3,13,1,0
8,6,131,19,14,0,1
9,7,95,2,12,0,1
10,1,108,8,12,1,0
1,1,38,9,13,0,1
19,6,132,19,15,0,1
8,7,79,1,10,0,1
19,9,156,7,14,1,0
2,7,89,3,13,1,0
0,4,128,15,12,0,1
15,9,169,17,10,1,0
12,8,93,12,10,1,0
7,3,152,16,18,0,1
1,5,15,2,10,0,1
12,1,87,9,15,0,1
0,6,93,0,10,1,0
9,0,26,14,14,0,1
6,8,148,8,17,0,1
17,7,52,7,15,0,1
19,6,42,15,17,0,1
12,5,74,15,16,1,0
12,9,166,11,14,0,1
5,5,95,4,16,1,0
7,7,109,5,17,1,0
15,0,57,7,10,0,1
1,1,41,13,14,1,0
4,7,154,11,19,0,1
9,9,41,12,13,1,0
6,7,118,1,14,1,0
11,2,152,0,19,0,1
8,5,107,5,11,1,0
16,0,30,10,17,0,1
18,4,53,4,16,0,1
17,0,135,16,13,0,1
20,3,135,2,16,0,1
20,8,166,11,12,1,0
15,0,121,15,15,0,1
6,5,92,4,15,1,0
20,4,53,17,16,0,1
18,7,35,10,10,0,1
16,7,131,11,13,1,0
8,7,86,9,16,1,0
6,3,13,8,18,0,1
17,9,94,3,13,0,1
17,5,45,10,14,0,1
14,4,144,4,12,1,0
18,9,2,10,12,0,1
6,9,179,2,10,1,0
4,0,59,0,15,0,1
4,0,59,5,10,0,1
1,9,114,15,19,0,1
8,9,100,7,12,1,0
11,7,165,1,14,0,1
12,3,112,7,19,1,0
14,7,141,18,10,0,1
14,3,77,17,17,1,0
5,3,66,9,12,1,0
15,0,60,9,11,0,1
9,3,97,8,19,1,0
12,1,26,11,16,0,1
8,3,22,20,10,1,0
1,3,119,20,10,0,1
8,3,167,1,10,0,1
11,7,152,4,11,1,0
15,9,52,18,16,1,0
8,0,155,16,19,0,1
9,0,66,11,17,0,1
12,2,50,18,13,0,1
4,1,114,20,10,0,1
19,4,70,5,17,0,1
20,1,34,19,10,0,1
16,5,140,16,19,0,1
1,2,51,14,15,1,0
19,6,162,8,10,1,0
2,9,71,7,12,0,1
20,8,156,13,19,0,1
19,8,3,18,16,0,1
15,5,5,0,11,0,1
10,4,66,16,14,1,0
17,7,126,17,17,0,1
1,1,3,7,10,0,1
0,6,84,9,15,0,1
16,8,129,0,14,0,1
12,5,139,0,17,1,0
13,4,46,6,16,0,1
7,6,40,19,14,1,0
13,4,134,7,12,1,0
3,6,163,9,12,0,1
8,9,100,9,12,1,0
2,3,79,4,18,1,0
3,9,113,0,19,1,0
0,7,24,8,17,0,1
4,9,75,17,13,0,1
12,8,97,15,14,0,1
10,3,129,3,10,1,0
12,4,143,6,18,0,1
4,5,94,19,18,0,1
7,9,123,2,10,0,1
13,3,128,2,14,1,0
8,6,97,13,11,0,1
3,0,127,10,19,0,1
5,9,157,3,18,0,1
3,0,62,4,12,0,1
5,9,161,0,10,1,0
17,5,48,13,19,0,1
3,0,69,9,11,1,0
16,4,172,15,12,0,1
7,2,114,1,15,1,0
4,0,99,0,17,1,0
13,2,176,4,16,0,1
1,1,49,13,17,1,0
2,7,26,8,18,0,1
18,5,66,20,10,1,0
8,0,132,1,15,0,1
9,2,144,13,12,0,1
6,4,61,13,15,1,0
10,6,147,5,10,1,0
8,4,24,2,13,0,1
1,3,117,19,13,0,1
1,8,125,17,13,0,1
2,8,156,12,15,0,1
0,3,48,8,17,0,1
0,7,23,15,18,0,1
14,3,114,14,17,0,1
10,3,125,15,17,0,1
5,7,36,12,13,1,0
20,1,75,17,15,0,1
2,7,16,20,13,1,0
20,5,80,18,13,0,1
18,0,176,16,10,0,1
7,0,74,12,19,1,0
6,0,27,4,12,0,1
10,5,93,16,19,0,1
15,1,85,11,14,0,1
3,1,151,14,16,0,1
16,5,104,14,19,1,0
10,8,50,13,12,1,0
5,0,105,1,11,1,0
10,3,148,14,14,0,1
16,7,111,14,11,1,0
6,1,48,16,15,1,0
1,8,60,16,10,0,1
19,8,20,19,10,1,0
20,2,100,19,18,1,0
12,0,84,1,16,0,1
19,4,86,15,19,0,1
15,9,81,14,14,1,0
0,0,67,13,15,0,1
0,5,36,11,12,1,0
0,6,10,2,19,0,1
20,8,159,9,12,1,0
4,2,159,2,19,0,1
1,0,169,15,19,0,1
15,6,127,9,13,1,0
20,9,138,6,10,0,1
17,4,15,0,10,0,1
12,2,174,19,15,0,1
0,8,98,12,18,0,1
19,9,166,15,10,1,0
5,4,40,19,15,1,0
13,7,62,14,16,0,1
18,3,63,9,19,0,1
4,8,91,5,19,1,0
17,0,17,5,19,0,1
3,1,147,18,10,0,1
18,7,153,6,13,1,0
7,7,89,19,13,0,1
6,0,102,19,19,0,1
0,9,72,3,18,1,0
7,7,47,9,19,0,1
0,4,81,1,13,1,0
5,9,35,17,16,1,0
0,5,145,8,13,0,1
7,9,56,14,17,1,0
16,6,164,9,10,1,0
14,0,150,17,17,0,1
19,3,4,1,19,0,1
18,2,143,17,14,0,1
12,2,20,3,17,0,1
11,4,17,18,11,0,1
3,9,54,12,19,1,0
16,4,152,14,11,0,1
14,2,151,17,17,0,1
16,0,111,6,17,0,1
19,1,81,16,19,0,1
0,0,39,18,17,1,0
7,4,84,6,17,0,1
4,7,143,8,15,0,1
4,1,6,14,18,0,1
2,8,109,10,19,0,1
6,3,154,7,17,0,1
1,9,71,2,12,1,0
2,1,83,17,10,0,1
6,6,153,19,12,0,1
3,4,58,8,10,1,0
8,6,150,15,19,0,1
14,3,118,11,19,0,1
15,7,132,11,15,0,1
14,7,5,0,12,0,1
4,4,8,2,16,0,1
9,6,55,18,19,1,0
1,1,52,8,11,1,0
20,2,109,7,15,0,1
16,4,133,9,12,1,0
10,0,115,10,10,0,1
0,7,180,7,13,0,1
3,0,36,14,16,0,1
5,4,19,10,16,0,1
8,3,63,16,15,1,0
1,4,96,3,14,0,1
16,0,126,20,17,0,1
1,0,83,7,11,0,1
20,6,99,5,15,0,1
18,9,85,19,14,1,0
16,4,153,7,12,0,1
20,5,120,15,16,1,0
7,6,138,18,18,0,1
6,0,12,3,10,0,1
5,3,154,2,17,0,1
15,2,13,0,11,0,1
5,4,51,13,19,0,1
6,6,103,3,17,1,0
7,1,5,7,15,0,1
7,8,154,11,15,0,1
8,0,155,0,16,0,1
14,4,40,20,15,0,1
13,7,177,2,10,0,1
15,5,70,17,11,1,0
14,2,101,11,19,1,0
9,4,34,1,12,0,1
20,1,136,1,12,0,1
0,2,105,9,16,0,1
3,5,84,20,18,0,1
8,9,114,5,13,1,0
6,7,123,17,16,0,1
5,8,44,2,19,0,1
5,2,120,19,18,0,1
14,7,102,11,18,1,0
8,6,17,20,11,1,0
12,9,72,19,13,0,1
0,1,167,13,13,0,1
7,7,66,18,15,0,1
8,5,37,14,18,0,1
12,1,42,17,11,0,1
15,8,27,9,18,0,1
14,4,116,6,17,1,0
14,7,94,15,12,1,0
9,6,73,7,16,0,1
11,6,178,17,16,0,1
6,9,123,0,16,1,0
0,1,124,11,17,0,1
2,1,162,13,14,0,1
3,2,50,17,19,1,0
0,4,176,11,10,0,1
19,6,143,10,14,1,0
15,6,65,17,13,1,0
6,4,28,14,14,0,1
9,8,30,1,12,0,1
17,1,176,2,15,0,1
18,9,133,9,16,1,0
12,1,77,16,17,1,0
8,1,28,14,10,0,1
18,0,72,4,15,0,1
15,0,83,19,19,1,0
10,6,27,18,12,1,0
9,6,12,18,12,0,1
2,8,103,11,19,0,1
12,3,91,4,18,0,1
10,2,49,2,14,0,1
16,6,51,13,13,0,1
18,5,123,10,19,1,0
12,7,85,16,13,0,1
12,6,77,15,17,1,0
18,5,56,13,11,0,1
12,1,39,18,14,0,1
17,5,107,16,13,1,0
10,5,37,18,11,1,0
3,3,40,12,13,1,0
14,3,48,11,18,0,1
11,3,10,15,18,0,1
15,0,90,17,15,1,0
1,1,119,8,10,0,1
10,5,112,18,15,0,1
3,6,106,0,16,1,0
12,0,124,3,14,1,0
17,2,109,14,11,1,0
16,0,70,13,17,0,1
10,3,17,18,14,0,1
20,2,105,17,19,1,0
15,3,76,20,17,1,0
4,6,101,2,12,1,0
11,8,40,8,13,0,1
5,4,143,20,17,0,1
1,0,179,10,18,0,1
20,9,165,19,18,0,1
10,4,47,2,17,0,1
18,6,62,18,13,0,1
14,2,146,4,12,0,1
6,5,42,18,16,1,0
19,9,12,20,19,0,1
18,6,143,0,18,1,0
16,4,159,0,10,1,0
6,5,39,17,18,0,1
10,9,23,8,14,0,1
7,9,145,1,13,1,0
16,7,96,8,19,0,1
18,4,96,17,14,1,0
16,6,88,1,16,0,1
2,6,32,18,17,1,0
8,8,141,6,11,1,0
6,3,72,10,18,1,0
11,8,8,0,15,0,1
9,1,66,17,19,1,0
8,0,154,7,15,0,1
8,1,134,20,13,0,1
14,4,86,16,17,1,0
1,8,90,11,13,0,1
10,9,39,16,13,1,0
8,0,152,13,10,0,1
18,2,111,11,17,1,0
16,9,101,17,11,1,0
10,6,74,11,10,1,0
7,8,99,1,16,0,1
2,5,2,1,16,0,1
3,1,87,5,12,1,0
10,1,15,14,17,0,1
6,4,139,11,16,0,1
2,6,49,8,12,1,0
10,8,35,11,11,1,0
17,0,150,2,12,0,1
2,7,85,1,16,1,0
5,7,47,16,19,1,0
18,1,83,20,14,1,0
0,0,58,11,12,0,1
4,5,63,6,16,0,1
0,7,13,17,18,0,1
19,7,12,15,13,0,1
11,9,26,1,11,0,1
19,3,122,19,11,0,1
3,0,16,20,18,0,1
14,1,70,18,13,1,0
19,8,142,17,10,1,0
4,8,17,14,13,1,0
13,4,23,18,19,0,1
2,6,15,18,15,0,1
12,8,43,4,17,0,1
6,3,42,18,12,1,0
18,2,30,7,11,0,1
18,4,109,17,10,1,0
9,4,77,12,13,1,0
3,8,132,16,17,0,1
15,4,135,9,10,1,0
10,5,31,12,16,0,1
2,5,51,19,19,0,1
1,6,55,7,14,1,0
15,6,109,14,12,1,0
11,2,105,10,10,1,0
6,2,93,6,19,1,0
3,9,117,4,16,0,1
7,9,30,15,14,1,0
17,6,82,19,12,1,0
12,1,8,7,13,0,1
10,0,113,9,15,0,1
19,3,93,17,19,1,0
16,3,111,9,16,1,0
1,9,23,4,11,1,0
18,7,103,4,17,0,1
7,5,86,6,13,1,0
1,0,96,1,11,1,0
5,4,70,4,18,0,1
12,5,47,2,19,0,1
14,2,148,1,11,1,0
3,9,14,12,19,0,1
3,4,84,18,19,0,1
16,8,77,19,14,1,0
7,8,165,0,10,1,0
12,4,52,15,10,1,0
8,9,123,4,15,1,0
19,8,55,2,15,0,1
15,1,114,5,13,0,1
8,5,119,1,15,1,0
11,7,111,8,19,1,0
7,3,12,7,12,0,1
18,0,105,6,12,0,1
15,6,138,15,11,0,1
16,6,99,14,10,1,0
6,7,19,1,13,0,1
19,9,115,20,17,0,1
11,8,68,17,19,1,0
0,9,45,11,18,1,0
8,1,19,13,13,0,1
6,5,143,8,17,0,1
0,5,86,16,11,0,1
14,3,63,19,16,1,0
8,6,27,15,15,0,1
11,7,83,8,17,0,1
14,8,136,7,17,1,0
8,4,133,2,18,0,1
14,7,14,1,17,0,1
7,3,89,6,12,1,0
20,8,134,16,15,1,0
0,2,73,19,18,0,1
3,2,154,14,19,0,1
0,3,61,9,17,1,0
11,0,7,7,13,0,1
3,2,96,8,19,0,1
1,6,102,0,12,1,0
4,6,103,8,16,0,1
5,2,158,19,14,0,1
8,6,42,13,18,0,1
11,1,161,1,17,0,1
12,8,116,13,10,1,0
15,7,153,10,15,0,1
12,8,70,8,17,0,1
20,4,23,20,11,0,1
7,3,123,1,11,1,0
2,4,25,20,13,1,0
16,1,103,15,12,1,0
5,0,8,20,18,0,1
8,4,79,11,16,1,0
1,6,78,2,15,1,0
0,1,147,9,11,0,1
15,1,152,0,15,0,1
3,6,43,13,14,1,0
14,6,89,14,16,1,0
9,5,151,6,15,0,1
16,3,126,8,13,1,0
19,1,114,10,19,1,0
12,2,129,17,12,0,1
4,2,83,5,11,1,0
13,5,80,16,14,1,0
14,5,74,14,11,1,0
14,6,67,19,14,1,0
14,0,30,11,19,0,1
20,0,157,14,18,0,1
2,3,57,11,18,1,0
6,9,129,6,12,1,0
19,8,106,18,13,1,0
4,1,165,20,15,0,1
14,6,32,12,10,0,1
7,0,75,7,10,0,1
2,6,41,13,17,1,0
2,7,129,11,10,0,1
20,7,178,4,13,0,1
19,0,74,3,13,0,1
6,6,55,17,19,1,0
16,1,170,2,17,0,1
13,4,110,10,15,1,0
7,3,47,18,15,1,0
11,3,98,9,15,1,0
16,1,126,1,19,1,0
13,4,146,19,17,0,1
4,8,11,19,10,1,0
14,7,33,19,11,1,0
10,2,47,13,15,0,1
12,7,69,15,17,1,0
17,8,138,5,15,0,1
11,9,143,8,11,1,0
12,7,28,20,10,1,0
1,2,153,11,11,0,1
20,2,17,5,19,0,1
4,0,72,6,17,0,1
0,5,121,6,17,0,1
8,5,123,3,13,1,0
18,8,142,10,15,1,0
4,0,41,0,16,0,1
17,8,124,10,12,0,1
17,8,97,18,18,0,1
12,4,115,17,15,0,1
7,1,152,1,10,0,1
5,3,132,6,14,0,1
17,2,140,11,15,0,1
0,7,149,20,18,0,1
16,6,25,18,17,0,1
2,3,151,12,17,0,1
7,5,40,12,10,1,0
7,2,90,2,19,0,1
3,0,89,2,16,1,0
19,7,34,11,12,0,1
9,0,52,3,13,0,1
1,1,156,7,19,0,1
15,4,119,7,17,1,0
4,8,63,5,12,1,0
15,7,48,19,10,1,0
18,2,104,4,18,0,1
4,4,43,5,18,0,1
12,7,168,19,16,0,1
16,2,127,6,13,1,0
4,0,0,20,18,0,1
6,1,135,14,19,0,1
4,6,169,8,19,0,1
6,4,114,2,12,1,0
13,7,138,3,16,1,0
16,5,3,9,15,0,1
12,0,65,9,11,0,1
6,4,42,3,19,0,1
18,1,21,14,14,0,1
15,2,48,18,14,0,1
19,8,133,17,19,0,1
13,0,94,10,12,0,1
4,9,26,12,13,1,0
10,7,117,20,16,0,1
3,5,100,1,13,1,0
14,1,91,14,16,1,0
10,0,76,5,15,0,1
1,9,88,2,12,1,0
5,2,73,8,18,1,0
15,6,113,4,11,0,1
9,2,79,11,14,1,0
1,7,45,15,13,0,1
13,8,1,16,10,1,0
11,7,135,5,11,1,0
19,1,108,11,10,0,1
7,7,93,6,13,1,0
3,5,99,12,16,0,1
4,1,80,6,18,1,0
15,4,116,20,18,0,1
14,8,80,16,15,1,0
1,0,25,6,13,0,1
3,8,57,6,12,1,0
10,7,108,7,19,1,0
6,6,44,20,13,0,1
8,5,97,7,19,1,0
15,0,144,16,13,0,1
17,7,137,18,14,0,1
12,6,95,1,16,0,1
6,8,47,14,15,1,0
5,0,168,12,14,0,1
16,6,10,16,16,0,1
9,2,70,16,16,1,0
10,3,159,1,16,0,1
20,6,174,1,12,0,1
10,9,7,14,10,1,0
4,8,151,12,14,0,1
6,0,37,19,17,0,1
9,7,161,16,15,0,1
13,8,10,16,10,1,0
2,3,101,1,16,1,0
8,4,126,10,16,0,1
8,7,9,1,10,0,1
2,3,79,10,15,0,1
11,7,16,14,16,0,1
8,6,130,3,10,1,0
20,8,90,9,14,0,1
14,3,121,9,14,1,0
2,0,43,2,14,0,1
14,2,17,0,12,0,1
1,3,127,15,13,0,1
6,0,73,13,18,1,0
7,2,106,6,18,0,1
16,2,76,18,19,0,1
9,1,96,2,12,0,1
20,1,164,20,19,0,1
7,8,92,4,11,0,1
14,9,108,13,14,1,0
11,5,39,15,10,1,0
17,5,38,14,16,0,1
4,4,63,8,18,0,1
12,3,17,5,14,0,1
11,2,119,19,15,0,1
17,7,159,19,12,0,1
19,6,180,17,15,0,1
0,8,55,3,13,1,0
12,4,8,16,19,0,1
4,2,123,6,19,0,1
4,3,56,19,12,0,1
10,4,74,2,15,0,1
12,8,146,11,11,1,0
10,6,110,4,19,1,0
0,9,143,12,13,0,1
8,6,101,7,19,1,0
14,1,121,8,14,1,0
11,5,120,20,18,0,1
13,8,58,0,11,0,1
5,0,105,11,13,0,1
0,6,37,18,18,1,0
14,7,148,6,10,1,0
16,5,145,2,13,1,0
12,6,137,9,11,1,0
10,9,137,15,18,0,1
6,6,101,0,13,0,1
3,0,69,8,18,1,0
15,3,165,19,18,0,1
18,5,68,7,13,0,1
15,5,133,8,12,1,0
17,1,167,9,16,0,1
0,8,143,9,14,0,1
4,4,112,9,14,0,1
9,0,134,14,12,0,1
5,5,79,17,15,0,1
18,0,53,16,11,0,1
2,7,165,20,16,0,1
4,5,65,8,12,1,0
10,2,127,3,14,1,0
6,7,67,8,14,1,0
10,3,149,12,19,0,1
7,7,57,9,13,1,0
20,5,121,2,16,0,1
13,7,158,11,16,0,1
0,4,179,3,11,0,1
8,4,22,12,19,0,1
6,8,164,4,12,0,1
1,7,148,15,18,0,1
14,6,85,14,18,1,0
12,6,61,19,18,1,0
5,6,17,2,16,0,1
11,7,114,11,12,0,1
19,0,161,9,16,0,1
0,8,50,20,19,0,1
20,6,140,11,14,1,0
12,0,117,11,14,0,1
15,3,153,2,15,0,1
3,4,157,7,16,0,1
12,5,71,3,19,0,1
18,1,79,19,10,1,0
9,7,150,13,10,0,1
12,6,50,15,10,1,0
9,0,78,10,12,1,0
18,7,179,9,11,0,1
9,0,82,11,14,1,0
4,0,16,6,11,0,1
17,6,114,15,10,1,0
7,3,102,18,15,0,1
8,1,74,10,12,1,0
19,0,123,5,18,1,0
5,5,71,14,19,0,1
3,0,122,10,15,0,1
15,2,32,9,17,0,1
17,0,89,6,13,0,1
7,2,62,15,17,1,0
19,3,90,2,11,0,1
12,1,93,1,16,0,1
6,5,54,15,18,1,0
12,6,134,2,14,1,0
13,7,115,18,16,0,1
14,7,129,12,12,1,0
2,3,162,5,14,0,1
15,9,150,7,10,0,1
8,2,19,14,14,0,1
9,8,30,15,10,1,0
19,8,61,11,19,0,1
20,9,99,8,10,0,1
15,0,127,2,14,1,0
2,3,39,19,19,1,0
6,1,153,16,18,0,1
4,7,95,4,17,1,0
9,2,119,2,14,1,0
13,6,139,20,11,0,1
8,5,71,20,18,0,1
2,7,37,4,12,0,1
5,6,180,11,13,0,1
13,5,76,15,18,1,0
3,3,11,15,19,0,1
17,9,16,20,11,1,0
3,3,91,2,18,1,0
9,7,32,8,14,0,1
14,8,135,7,16,1,0
4,4,132,1,12,0,1
11,7,48,20,19,1,0
4,6,71,9,16,1,0
20,0,89,11,14,0,1
11,2,16,17,12,0,1
16,5,34,3,17,0,1
19,6,66,2,19,0,1
6,7,83,9,16,1,0
12,1,150,6,19,0,1
14,9,4,16,15,0,1
18,2,88,19,17,1,0
4,7,100,0,19,1,0
4,3,70,7,17,1,0
8,7,129,2,19,0,1
4,7,92,4,11,1,0
2,4,168,10,10,0,1
16,1,125,7,13,1,0
4,1,86,9,13,0,1
4,8,153,2,11,1,0
17,6,129,11,10,0,1
17,1,32,8,14,0,1
15,6,11,19,14,0,1
6,5,10,4,19,0,1
19,6,133,1,17,0,1
19,9,1,7,19,0,1
8,7,88,8,13,1,0
1,3,156,14,12,0,1
12,1,175,8,17,0,1
18,5,155,1,15,1,0
8,9,2,13,11,1,0
0,3,8,10,15,0,1
11,7,58,13,11,1,0
12,3,78,12,10,1,0
11,4,150,7,11,0,1
2,0,96,7,11,0,1
